# data file for setting F40 and F25
#Fset_yrs
87
# ----- F40 -------------------------------- 
#=========== scen 1 ===================
0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345 0.62345
0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539 0.485539
0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535 0.133535
#=========== scen 2 ===================
0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232 0.619232
0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918 0.515918
0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712 0.113712
#=========== scen 3 ===================
0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956 0.577956
0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075 0.635075
