"","TMB pl Avg N","TMB pl Avg N","TMB pl Avg N","TMB pl N","TMB pl N","TMB pl N"
"1",0.886493797521435,0.648579704550377,1.12440789049249,0.884687624451521,0.64555727800877,1.12381797089427
"2",0.519676985958784,0.316063179505808,0.72329079241176,0.518144634105349,0.316065348083068,0.72022392012763
"3",0.523097547428909,0.325444414855096,0.720750680002722,0.507559028303826,0.313742115873294,0.701375940734358
"4",0.597679562773403,0.378247760254572,0.817111365292234,0.585095781440937,0.37223999014607,0.797951572735804
"5",1.23572978552644,1.03752209334723,1.43393747770566,1.20541081737865,1.01203645994906,1.39878517480824
"6",0.586738058231694,0.397164586087052,0.776311530376336,0.577299503169545,0.391645022613008,0.762953983726083
"7",1.02649457575922,0.852525869012615,1.20046328250583,1.01213828926664,0.840221381623316,1.18405519690996
"8",0.487945837342483,0.347358886016468,0.628532788668497,0.4816967637507,0.343286003241895,0.620107524259506
"9",0.334656132300091,0.217355870929083,0.451956393671098,0.326152842241966,0.211551790071379,0.440753894412554
"10",0.31177893922016,0.183888970469573,0.439668907970746,0.308606385985544,0.181813910784895,0.435398861186192
"11",0.830656457595773,0.657432982535347,1.0038799326562,0.815668503252021,0.646026304035317,0.985310702468724
"12",1.1907908486575,0.997905032755207,1.38367666455979,1.19964106242386,1.00513941437343,1.39414271047428
"13",0.68211555257075,0.536375678786827,0.827855426354674,0.689208007432225,0.541718078643407,0.836697936221042
"14",0.676838806907669,0.530128432939633,0.823549180875705,0.683763833261259,0.535192614633929,0.83233505188859
"15",0.82349331125359,0.685735327493547,0.961251295013633,0.826623983337288,0.688367493219292,0.964880473455285
"16",0.331656358451502,0.219639981105361,0.443672735797642,0.333888826476602,0.220924329843183,0.44685332311002
"17",0.439194440691002,0.31757180114163,0.560817080240374,0.446480339366862,0.322504899149524,0.5704557795842
"18",0.661308628618136,0.512275392402314,0.810341864833957,0.670214810363867,0.519219008956281,0.821210611771454
"19",1.00922334416504,0.843197521129408,1.17524916720067,1.03200260925963,0.861663127867748,1.20234209065151
"20",0.519805426465452,0.37546832186116,0.664142531069744,0.522843218282392,0.377553900646702,0.668132535918083
"21",0.610617259127543,0.472476094813072,0.748758423442014,0.615283011319601,0.475954080472321,0.754611942166881
"22",0.958676625677794,0.805808204950177,1.11154504640541,0.968301732353691,0.813929671212511,1.12267379349487
"23",0.39628038353208,0.290571798857145,0.501988968207014,0.395511541499781,0.289396915880876,0.501626167118686
"24",0.378448281005717,0.288707308780235,0.468189253231199,0.383300831249436,0.292462094852115,0.474139567646757
"25",0.336698542631025,0.252406876247515,0.420990209014534,0.335098572954501,0.250942856609849,0.419254289299153
"26",0.402259628704732,0.317022346514457,0.487496910895007,0.40707376356342,0.320729115054592,0.493418412072249
"27",0.289320202447597,0.200510009194965,0.378130395700229,0.293803055618938,0.203627879544889,0.383978231692988
"28",0.501749844906661,0.402912282286514,0.600587407526808,0.508159518816389,0.407740096715978,0.6085789409168
"29",0.946149380848062,0.809956369089408,1.08234239260672,0.965766465899403,0.826680192938277,1.10485273886053
"30",0.650051104292072,0.503130512959776,0.796971695624369,0.6560476120924,0.507331410101635,0.804763814083166
"31",1.17046952165999,1.00212295910861,1.33881608421136,1.18527040881796,1.01453177682664,1.35600904080927
"32",0.452068234897046,0.289176149307465,0.614960320486627,0.452140905317406,0.288996437008847,0.615285373625965
"33",1.06209028478171,0.853796089205528,1.27038448035789,1.07541144131212,0.864289486251276,1.28653339637296
"34",1.12626006454387,0.922693083271653,1.32982704581609,1.14022115983077,0.934186156917865,1.34625616274367
"35",0.854173584011804,0.667991599249853,1.04035556877376,0.864261617161895,0.675325113151138,1.05319812117265
"36",0.593864771008019,0.413122873043406,0.774606668972632,0.600514866672989,0.417142411861863,0.783887321484115
"37",0.224938829827866,0.118485153507477,0.331392506148255,0.224569267752827,0.118217374111301,0.330921161394354
"38",0.281322120873429,0.141191119485347,0.42145312226151,0.27969664224549,0.140342881374021,0.419050403116959
"39",0.159076591359859,0.0358577535731673,0.282295429146551,0.158149174987549,0.0350259309058742,0.281272419069223
