"","TMB dummy","TMB multi-spp pl","TMB multi-spp re","ADMB multi-spp"
"1",0.886508310771984,0.648579704550377,0.636995097576941,NA
"2",0.519794806168267,0.316063179505808,0.32319416772524,NA
"3",0.523183281499253,0.325444414855096,0.326432522299694,NA
"4",0.597985058645449,0.378247760254572,0.38253805985762,NA
"5",1.23620289348132,1.03752209334723,1.03180254288309,NA
"6",0.586916592135946,0.397164586087052,0.399239141895726,NA
"7",1.02681607687108,0.852525869012615,0.850100921083642,NA
"8",0.488142428673113,0.347358886016468,0.347909469659311,NA
"9",0.334806355602134,0.217355870929083,0.218554988561422,NA
"10",0.311909747186203,0.183888970469573,0.188541074417618,NA
"11",0.831051149223579,0.657432982535347,0.653009136350948,NA
"12",1.19137279431852,0.997905032755207,0.993971112297795,NA
"13",0.682206770521224,0.536375678786827,0.536333406266265,NA
"14",0.676917529173205,0.530128432939633,0.530773149444821,NA
"15",0.823578310815342,0.685735327493547,0.683500601345652,NA
"16",0.331656925160205,0.219639981105361,0.222760510150736,NA
"17",0.439192065431751,0.31757180114163,0.3175398036237,NA
"18",0.661384063627937,0.512275392402314,0.512336652569725,NA
"19",1.00921154461452,0.843197521129408,0.839889760714939,NA
"20",0.519772171456561,0.37546832186116,0.376420553443108,NA
"21",0.610508232177452,0.472476094813072,0.472301742692524,NA
"22",0.958451933974102,0.805808204950177,0.801745445983802,NA
"23",0.396144335593568,0.290571798857145,0.291780835756908,NA
"24",0.378281374026042,0.288707308780235,0.288897630329488,NA
"25",0.336552267487745,0.252406876247515,0.253524795167812,NA
"26",0.402022072956885,0.317022346514457,0.316232151065867,NA
"27",0.289181405965757,0.200510009194965,0.202458128495007,NA
"28",0.50163872296368,0.402912282286514,0.402828720800261,NA
"29",0.945960078429771,0.809956369089408,0.808012744881668,NA
"30",0.65001438223217,0.503130512959776,0.504306779792784,NA
"31",1.17054240627535,1.00212295910861,0.999145822203031,NA
"32",0.452161867360777,0.289176149307465,0.293057360262161,NA
"33",1.06249433979324,0.853796089205528,0.849789089283741,NA
"34",1.12676519733828,0.922693083271653,0.921341211983371,NA
"35",0.854573286659796,0.667991599249853,0.666590509906585,NA
"36",0.594326568031805,0.413122873043406,0.413405905511288,NA
"37",0.225130693884657,0.118485153507477,0.122466321777988,NA
"38",0.281580416761214,0.141191119485347,0.146127986211216,NA
"39",0.159168441890185,0.0358577535731673,0.0369647821369664,NA
