"","TMB dummy","TMB dummy","TMB dummy","TMB single spp pl","TMB single spp pl","TMB single spp pl","TMB single spp re","TMB single spp re","TMB single spp re","ADMB single spp","ADMB single spp","ADMB single spp"
"1",0.7852184229047,0.7852184229047,0.7852184229047,0.785247421431132,0.567080116622888,1.00341472623938,0.773069844652572,0.554019813623741,0.992119875681402,0.785218,NA,NA
"2",0.426691085958126,0.426691085958126,0.426691085958126,0.426680882627672,0.255402257537128,0.597959507718215,0.430229181071313,0.260446962591835,0.600011399550792,0.426691,NA,NA
"3",0.348060826664889,0.348060826664889,0.348060826664889,0.348063085054907,0.204391695203101,0.491734474906712,0.346810593695032,0.205101037006025,0.48852015038404,0.348061,NA,NA
"4",0.396498340605915,0.396498340605915,0.396498340605915,0.396496772905416,0.261763228211186,0.531230317599645,0.397549261389759,0.263990948723998,0.531107574055521,0.396498,NA,NA
"5",0.794054066350513,0.794054066350513,0.794054066350513,0.794056307731238,0.663111236133186,0.925001379329289,0.792408997020391,0.661748073746173,0.923069920294609,0.794054,NA,NA
"6",0.363011133859394,0.363011133859394,0.363011133859394,0.363011548329487,0.24980882298291,0.476214273676065,0.364376921082483,0.251477720726006,0.47727612143896,0.363011,NA,NA
"7",0.721264343240802,0.721264343240802,0.721264343240802,0.721263379788937,0.6002813234184,0.842245436159475,0.719868937166713,0.599108753817397,0.840629120516029,0.721264,NA,NA
"8",0.309949770156506,0.309949770156506,0.309949770156506,0.309951766677713,0.220756317053472,0.399147216301954,0.310546974702632,0.221884453334137,0.399209496071128,0.30995,NA,NA
"9",0.196376621558451,0.196376621558451,0.196376621558451,0.196378979277649,0.125815240371774,0.266942718183524,0.196802500850387,0.127000420763911,0.266604580936864,0.196377,NA,NA
"10",0.178950689221976,0.178950689221976,0.178950689221976,0.178950295602161,0.106428405589892,0.25147218561443,0.180889271262594,0.108792294031636,0.252986248493552,0.178951,NA,NA
"11",0.498300991985788,0.498300991985788,0.498300991985788,0.498301820978759,0.394716296054318,0.601887345903201,0.497281375014061,0.393992550577389,0.600570199450734,0.498301,NA,NA
"12",0.786196584077877,0.786196584077877,0.786196584077877,0.786195993334069,0.659984222567198,0.91240776410094,0.786316319228489,0.660253482492213,0.912379155964766,0.786197,NA,NA
"13",0.546256925041923,0.546256925041923,0.546256925041923,0.546258701320155,0.426629670986327,0.665887731653983,0.545855356061509,0.426490180109241,0.665220532013777,0.546257,NA,NA
"14",0.546131582842699,0.546131582842699,0.546131582842699,0.54613163048584,0.426411169042052,0.665852091929628,0.546254090485725,0.426797404751774,0.665710776219676,0.546132,NA,NA
"15",0.675211225734644,0.675211225734644,0.675211225734644,0.675217501112297,0.561355044260157,0.789079957964438,0.674028673268414,0.56036483591521,0.787692510621617,0.675211,NA,NA
"16",0.240892874907248,0.240892874907248,0.240892874907248,0.240892303365629,0.157782212289635,0.324002394441623,0.242436529624839,0.159666543824646,0.325206515425032,0.240893,NA,NA
"17",0.312038559549369,0.312038559549369,0.312038559549369,0.312040653021567,0.225241230249207,0.398840075793927,0.311794088400611,0.225517633856575,0.398070542944646,0.312039,NA,NA
"18",0.461497352096488,0.461497352096488,0.461497352096488,0.461496982136146,0.356322515594282,0.56667144867801,0.461938905289763,0.357071821354114,0.566805989225412,0.461497,NA,NA
"19",0.720830614335838,0.720830614335838,0.720830614335838,0.720835155335148,0.601997668506599,0.839672642163696,0.720052413818514,0.601412968673747,0.83869185896328,0.720831,NA,NA
"20",0.377753352829655,0.377753352829655,0.377753352829655,0.377752649488489,0.271748242705166,0.483757056271812,0.378253961034445,0.272651584338864,0.483856337730025,0.377753,NA,NA
"21",0.492742922882487,0.492742922882487,0.492742922882487,0.492741653328409,0.377897290057647,0.607586016599172,0.492452070587141,0.378006020383683,0.606898120790598,0.492743,NA,NA
"22",0.717815163706686,0.717815163706686,0.717815163706686,0.717816407413202,0.602685623343168,0.832947191483236,0.716828338654256,0.601938887988232,0.83171778932028,0.717815,NA,NA
"23",0.309576433476866,0.309576433476866,0.309576433476866,0.309577134557341,0.225937215001656,0.393217054113026,0.31013714298146,0.226839761215365,0.393434524747554,0.309576,NA,NA
"24",0.284857472674303,0.284857472674303,0.284857472674303,0.284858077557892,0.215181297132724,0.354534857983059,0.284910313410777,0.215592380232602,0.354228246588952,0.284857,NA,NA
"25",0.244491470232261,0.244491470232261,0.244491470232261,0.244493082461677,0.182925918324069,0.306060246599286,0.245034940107972,0.183718504744401,0.306351375471542,0.244491,NA,NA
"26",0.27436564419949,0.27436564419949,0.27436564419949,0.274367555881394,0.215631287899985,0.333103823862804,0.27426315835051,0.215790446730871,0.332735869970149,0.274366,NA,NA
"27",0.198640828276891,0.198640828276891,0.198640828276891,0.198642032610842,0.137803766021421,0.259480299200263,0.199535347349389,0.138886256696619,0.260184438002159,0.198641,NA,NA
"28",0.38822316255492,0.38822316255492,0.38822316255492,0.388224254680017,0.310350012513376,0.466098496846658,0.388232729069191,0.310565377542069,0.465900080596312,0.388223,NA,NA
"29",0.735362185572243,0.735362185572243,0.735362185572243,0.735364398003485,0.630020595082908,0.840708200924063,0.735277439416342,0.629991920518494,0.84056295831419,0.735362,NA,NA
"30",0.51442371177554,0.51442371177554,0.51442371177554,0.514420821273203,0.39494763902154,0.633894003524866,0.514992482184102,0.395677865023988,0.634307099344217,0.514424,NA,NA
"31",0.973613601597437,0.973613601597437,0.973613601597437,0.973616529613769,0.832951177124449,1.11428188210309,0.972043935818661,0.831414136112955,1.11267373552437,0.973614,NA,NA
"32",0.338460386331533,0.338460386331533,0.338460386331533,0.338458906002909,0.213621897490988,0.463295914514829,0.340152394711184,0.215730288243182,0.464574501179185,0.33846,NA,NA
"33",0.761052088093335,0.761052088093335,0.761052088093335,0.761052578625933,0.6109174324752,0.911187724776666,0.759505476694566,0.60959535128078,0.909415602108352,0.761052,NA,NA
"34",0.808786943457284,0.808786943457284,0.808786943457284,0.808784393096711,0.66192994127185,0.955638844921573,0.80892749545062,0.66218120044615,0.95567379045509,0.808787,NA,NA
"35",0.64922967695567,0.64922967695567,0.64922967695567,0.64922647238994,0.504889807205804,0.793563137574077,0.649033129534271,0.504984328138604,0.793081930929938,0.64923,NA,NA
"36",0.418612649321959,0.418612649321959,0.418612649321959,0.418611732421355,0.28904135453938,0.548182110303329,0.419267176222465,0.290028348587267,0.548506003857664,0.418613,NA,NA
"37",0.149160824408156,0.149160824408156,0.149160824408156,0.149160467370381,0.077039833347409,0.221281101393354,0.152763167092866,0.0790902891538179,0.226436045031915,0.149161,NA,NA
"38",0.168569926068283,0.168569926068283,0.168569926068283,0.168569839525953,0.0838739579537238,0.253265721098183,0.172013584522197,0.0859538261382899,0.258073342906105,0.16857,NA,NA
"39",0.107739052015991,0.107739052015991,0.107739052015991,0.107745751773843,0.0218119181689647,0.193679585378722,0.116403103991394,0.0218081839080533,0.210998024074735,0.107739,NA,NA
