Lengths (mm),90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880
Age 1-21,>=90 and <100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2.00E-04,4.00E-04,0.0012,0.0035,0.01,0.0212,0.0406,0.0672,0.0992,0.1281,0.1439,0.1414,0.1214,0.0939,0.0616,0.0363,0.0177,0.0079,0.0029,0.001,4.00E-04,1.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,0,1.00E-04,1.00E-04,4.00E-04,0.0011,0.0026,0.0058,0.0125,0.0218,0.0366,0.0572,0.0766,0.1008,0.1139,0.1223,0.1138,0.1024,0.0827,0.059,0.0399,0.024,0.0138,0.007,0.0033,0.0013,6.00E-04,3.00E-04,1.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,0,0,0,0,0,1.00E-04,2.00E-04,5.00E-04,0.0012,0.0029,0.0046,0.0091,0.0158,0.0253,0.0383,0.0528,0.0691,0.0852,0.0995,0.104,0.1038,0.0967,0.0835,0.0663,0.0512,0.0356,0.0239,0.0143,0.0082,0.004,0.0022,0.001,4.00E-04,1.00E-04,1.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,1.00E-04,2.00E-04,8.00E-04,0.0012,0.0021,0.0047,0.008,0.0134,0.0204,0.0295,0.0416,0.0548,0.0688,0.0799,0.0901,0.0929,0.0946,0.0882,0.0776,0.0658,0.0516,0.0386,0.0275,0.0195,0.012,0.0074,0.0043,0.002,0.0012,6.00E-04,2.00E-04,1.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,0,0,0,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,4.00E-04,8.00E-04,0.0014,0.0027,0.0044,0.0084,0.0117,0.0171,0.0258,0.0357,0.0469,0.0574,0.0682,0.079,0.0852,0.0863,0.0861,0.0822,0.0714,0.0602,0.0487,0.039,0.0275,0.0196,0.0137,0.008,0.0049,0.0031,0.0019,0.001,5.00E-04,2.00E-04,1.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-04,2.00E-04,3.00E-04,6.00E-04,9.00E-04,0.0017,0.0031,0.0052,0.0074,0.0117,0.018,0.0248,0.0331,0.0432,0.0532,0.0623,0.0725,0.0756,0.0818,0.0812,0.0774,0.072,0.0634,0.0543,0.0442,0.0346,0.0255,0.0186,0.0127,0.008,0.0051,0.0032,0.002,0.0011,6.00E-04,3.00E-04,1.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-04,2.00E-04,4.00E-04,8.00E-04,0.0012,0.0024,0.0036,0.0057,0.0086,0.013,0.0178,0.0242,0.0333,0.0409,0.0496,0.0599,0.0665,0.0726,0.0758,0.0793,0.0755,0.0686,0.0635,0.0554,0.0468,0.0369,0.0294,0.022,0.016,0.0112,0.0073,0.0046,0.0029,0.0018,9.00E-04,5.00E-04,4.00E-04,2.00E-04,1.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-04,0,2.00E-04,3.00E-04,5.00E-04,0.001,0.0017,0.003,0.0047,0.0066,0.0098,0.014,0.0194,0.0271,0.0337,0.0423,0.0509,0.057,0.0651,0.0706,0.0747,0.0736,0.072,0.0687,0.0624,0.0546,0.0458,0.0373,0.0298,0.0222,0.0168,0.012,0.0076,0.0058,0.0036,0.0021,0.0013,7.00E-04,4.00E-04,2.00E-04,1.00E-04,1.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-04,1.00E-04,2.00E-04,5.00E-04,9.00E-04,0.0014,0.0026,0.0041,0.0056,0.0084,0.0119,0.0168,0.0226,0.029,0.0356,0.0435,0.053,0.0587,0.0642,0.0689,0.0726,0.0727,0.0679,0.0654,0.0597,0.0517,0.0442,0.0368,0.028,0.0222,0.0161,0.0112,0.0087,0.0054,0.0035,0.0021,0.0015,8.00E-04,6.00E-04,3.00E-04,2.00E-04,1.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-04,1.00E-04,2.00E-04,4.00E-04,8.00E-04,0.0013,0.0021,0.0034,0.0051,0.0072,0.0104,0.0152,0.0207,0.026,0.0325,0.0406,0.0467,0.0542,0.0604,0.0661,0.0704,0.0699,0.0683,0.067,0.0611,0.0538,0.0482,0.0417,0.0337,0.0251,0.0199,0.0149,0.0106,0.0076,0.0052,0.0034,0.0021,0.0014,7.00E-04,5.00E-04,2.00E-04,1.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-04,2.00E-04,2.00E-04,5.00E-04,6.00E-04,0.0011,0.0018,0.003,0.0044,0.0066,0.0105,0.0134,0.0186,0.024,0.0296,0.0366,0.0449,0.051,0.0591,0.0639,0.0679,0.0681,0.0698,0.0681,0.063,0.0562,0.0492,0.0435,0.0361,0.0286,0.0229,0.0175,0.0131,0.0087,0.0061,0.0044,0.0028,0.0017,0.001,6.00E-04,3.00E-04,2.00E-04,1.00E-04,1.00E-04,0,1.00E-04,0,0,0,0,0,0,0,0,0,0,
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-04,0,1.00E-04,1.00E-04,2.00E-04,4.00E-04,8.00E-04,0.0011,0.0019,0.0028,0.0046,0.0072,0.01,0.0133,0.018,0.0224,0.0287,0.0361,0.0431,0.0503,0.0568,0.0631,0.0667,0.068,0.0681,0.0664,0.0633,0.0579,0.0506,0.0434,0.0369,0.0306,0.0244,0.0185,0.0136,0.01,0.007,0.0049,0.0032,0.002,0.0014,8.00E-04,4.00E-04,3.00E-04,1.00E-04,1.00E-04,0,0,0,0,0,0,0,0,0,0,
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-04,2.00E-04,2.00E-04,5.00E-04,7.00E-04,0.001,0.002,0.0029,0.0046,0.0067,0.0098,0.0132,0.018,0.0242,0.0294,0.0355,0.0435,0.0498,0.0564,0.0622,0.0662,0.069,0.0672,0.0654,0.0623,0.0577,0.0511,0.0442,0.0379,0.0302,0.024,0.0182,0.0138,0.0105,0.0075,0.0051,0.0034,0.0022,0.0011,6.00E-04,5.00E-04,3.00E-04,1.00E-04,1.00E-04,1.00E-04,0,0,0,0,0,0,0,
