3
39
 17.0164 12.816 12.0042
 1.14752 0.519968 0.904288 0.522187 1.66552 0.582802 1.44958 0.841198 0.385372 -0.0804824 0.458212 1.45376 0.763771 0.317692 1.10582 0.272428 0.108295 0.783552 1.10509 0.484549 0.299758 0.734221 1.04012 0.668284 0.474059 -0.215774 -0.516551 0.178489 0.848087 -0.00112279 1.20474 0.600511 0.225693 -0.0204152 1.52678 0.933499 0.366812 -0.143972 0.0063023
 0.879259 0.340096 0.349563 0.478618 1.2161 0.455269 1.02865 0.276954 -0.0991835 -0.177062 0.815986 1.17491 0.614527 0.604157 0.807241 -0.115766 0.177503 0.582276 1.01068 0.339502 0.504497 0.9613 0.0654678 0.0273246 -0.0947453 0.0899967 -0.247289 0.307557 0.94384 0.562955 1.1593 0.185898 1.06324 1.11621 0.837747 0.464352 -0.532627 -0.31152 -0.92544
 -0.489752 -0.284188 0.599289 -0.833886 -0.389704 0.47705 1.00527 0.623143 0.706679 0.292075 0.574373 0.673325 0.939909 1.16274 1.17426 0.419125 0.633591 0.909981 0.489891 0.468204 0.898378 0.577121 0.764264 0.963422 1.19872 0.863 0.463337 0.828657 0.550638 0.421468 0.666161 0.526485 0.106536 0.705923 0.600488 0.366032 0.153821 0.674539 0.225113
 1.36895e+06 1.49842e+06 2.56384e+06 3.69587e+06 4.71547e+06 5.2668e+06 6.22807e+06 6.02129e+06 5.68787e+06 5.69647e+06 5.1497e+06 4.46469e+06 3.5757e+06 3.62439e+06 4.54725e+06 5.19207e+06 4.62848e+06 4.73353e+06 4.82445e+06 3.98217e+06 3.95317e+06 4.17959e+06 4.34803e+06 4.27448e+06 4.36126e+06 4.71811e+06 4.32338e+06 3.82462e+06 3.34817e+06 2.60863e+06 2.6755e+06 3.1563e+06 3.71057e+06 4.51757e+06 4.93162e+06 4.40371e+06 4.94093e+06 5.45926e+06 6.08157e+06
 65646.2 88224.6 147111 261346 294205 358823 357299 329352 357290 329357 326053 292376 254639 182575 122038 162624 186691 204576 197878 208954 142541 137589 138889 143710 175927 164963 187360 150773 146535 129176 126573 150183 162522 172594 189745 202646 207153 216857 229281
 157652 153734 145881 142412 139288 130628 139510 144437 132257 151417 149546 167921 183938 197173 199443 224410 249849 231308 275926 308528 370090 358251 348817 341467 324892 392145 305053 405829 422164 439772 439606 417809 396477 401847 392853 387571 376140 367264 360106
 1.37173e+06 606136 900367 870106 1.74136e+06 588371 1.64054e+06 697118 575102 300615 558457 1.64816e+06 815678 645642 1.21013e+06 464405 359380 899710 982094 680487 404253 659544 1.12954e+06 742616 746325 336809 251993 447412 912386 378374 1.28722e+06 712939 539473 330903 1.90063e+06 1.01311e+06 531123 318268 381010
 47458.5 23753.6 23124.7 22510 59159.1 21845.6 45069.5 19502.5 13910.5 11958.9 36090.8 49014.3 30739.3 27827.2 35250.2 12754.4 16978 27619.9 42906 21739.8 22414.3 38789.9 16609 16837.3 15053.3 16763.8 12484.5 21266.9 39828.7 25941.9 48101.5 17686.6 43950.5 40057 34420.1 26244.6 9549.65 12127.9 6021.41
 2695.35 2699.87 5081.97 1921.61 2284.47 3709.14 9483.41 6282.64 5879.08 4001.92 5485.79 6603.68 8384.14 10686.1 11377.8 4704.92 5556.57 7226.77 5412.43 4852.54 5790.46 5814.99 7360.13 8811.4 10384.4 7239.63 5229.12 7183.14 5852.2 4773.6 6142.39 5235.33 3034.04 5620.88 5837.37 5254.5 3899.04 7473.4 4160.34
 2.11895e+06 3.70532e+06 4.8588e+06 4.7664e+06 4.36936e+06 5.37295e+06 5.42218e+06 5.11772e+06 5.39824e+06 4.23803e+06 3.43001e+06 2.85529e+06 3.80402e+06 3.89295e+06 4.64534e+06 4.55224e+06 3.72543e+06 3.83338e+06 3.42016e+06 4.00842e+06 3.04894e+06 3.30805e+06 3.49116e+06 4.01952e+06 4.74444e+06 3.98777e+06 3.53494e+06 2.30684e+06 2.146e+06 2.07837e+06 2.32192e+06 3.51856e+06 4.18315e+06 3.52246e+06 3.44592e+06 4.88808e+06 5.23463e+06 5.3071e+06 4.177e+06
 711876 900864 1.2143e+06 1.61576e+06 1.68235e+06 1.58713e+06 1.62188e+06 1.508e+06 1.75205e+06 1.4063e+06 1.48372e+06 1.15931e+06 1.07858e+06 912691 782708 996751 992456 1.06223e+06 944361 1.12484e+06 688540 798556 858309 845355 1.02733e+06 809289 904107 637660 680962 675247 809006 1.16941e+06 1.1401e+06 972418 1.12518e+06 1.33528e+06 1.34971e+06 1.41045e+06 1.06686e+06
 236399 196532 134183 250225 169844 104259 183045 208763 168302 219124 226282 220839 234404 278418 283395 339875 375359 275169 357312 308746 374955 423463 394307 369381 343290 424238 351504 525484 550617 530978 499392 489595 348166 386393 419442 483920 484849 535368 433582
12345
