# data file for setting F40 and F25
#Fset_yrs
87
# ----- F40 -------------------------------- 
#=========== scen 1 ===================
0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771 0.444771
0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373 0.425373
0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063 0.113063
#=========== scen 2 ===================
0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896 0.430896
0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493 0.49493
0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539 0.0946539
#=========== scen 3 ===================
0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348 0.438348
0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097 0.510097
